relative_delay_us,normalized_magnitude,magnitude_db,smoothed_magnitude
1.992000000000000000e+03,1.058105975389480591e-01,-1.950941658020019531e+01,1.628416783334422357e-01
1.996000000000000000e+03,3.704397380352020264e-02,-2.862564849853515625e+01,1.955113518108445858e-01
2.000000000000000000e+03,2.294369488954544067e-01,-1.278673267364501953e+01,1.822381456287564261e-01
2.004000000000000000e+03,1.854314655065536499e-01,-1.463633155822753906e+01,2.086127261692190815e-01
2.008000000000000000e+03,9.137793630361557007e-02,-2.078317451477050781e+01,2.359997184118521052e-01
2.012000000000000000e+03,1.997523158788681030e-01,-1.399016380310058594e+01,1.870358066174678258e-01
2.016000000000000000e+03,1.345917284488677979e-01,-1.741963195800781250e+01,1.637166053322137715e-01
2.020000000000000000e+03,5.503591895103454590e-02,-2.518707466125488281e+01,1.851916904833386390e-01
2.024000000000000000e+03,1.023724824190139771e-01,-1.979633522033691406e+01,1.686835733593635978e-01
2.028000000000000000e+03,1.678684949874877930e-01,-1.550061607360839844e+01,1.636854502767954578e-01
2.032000000000000000e+03,1.409532427787780762e-01,-1.701849746704101562e+01,1.829852707998864403e-01
2.036000000000000000e+03,1.167892739176750183e-01,-1.865194129943847656e+01,1.825725008300571328e-01
2.040000000000000000e+03,1.237785592675209045e-01,-1.814709091186523438e+01,1.819173954013003081e-01
2.044000000000000000e+03,1.009022668004035950e-01,-1.992198181152343750e+01,2.024769833710406697e-01
2.048000000000000000e+03,1.655351221561431885e-01,-1.562219619750976562e+01,2.036204538111041074e-01
2.052000000000000000e+03,2.141829580068588257e-01,-1.338430213928222656e+01,2.132693903464311924e-01
2.056000000000000000e+03,1.208621188998222351e-01,-1.835419464111328125e+01,2.258687821689406849e-01
2.060000000000000000e+03,1.581464111804962158e-01,-1.601881217956542969e+01,2.029231633412151847e-01
2.064000000000000000e+03,1.457791328430175781e-01,-1.672609329223632812e+01,1.779361227900443376e-01
2.068000000000000000e+03,8.380677551031112671e-02,-2.153441619873046875e+01,1.610981373449802689e-01
2.072000000000000000e+03,1.251834183931350708e-01,-1.804906463623046875e+01,1.218883234716201108e-01
2.076000000000000000e+03,6.088811159133911133e-02,-2.430934906005859375e+01,1.118435165027013706e-01
2.080000000000000000e+03,1.848779991269111633e-02,-3.466229248046875000e+01,1.071493989034894984e-01
2.084000000000000000e+03,1.100012585520744324e-01,-1.917204666137695312e+01,9.630764252112786195e-02
2.088000000000000000e+03,6.708713620901107788e-02,-2.346721649169921875e+01,8.266951282819452740e-02
2.092000000000000000e+03,8.656694740056991577e-02,-2.125295829772949219e+01,1.204036890679768129e-01
2.096000000000000000e+03,1.231143996119499207e-02,-3.819382095336914062e+01,1.031912467989838517e-01
2.100000000000000000e+03,1.528904438018798828e-01,-1.631239318847656250e+01,1.346836758652751320e-01
2.104000000000000000e+03,4.869350045919418335e-02,-2.625057983398437500e+01,1.304046877701018070e-01
2.108000000000000000e+03,1.792577505111694336e-01,-1.493044090270996094e+01,1.318272275168300978e-01
2.112000000000000000e+03,7.132592797279357910e-02,-2.293505096435546875e+01,1.183216762440618963e-01
2.116000000000000000e+03,1.737828180193901062e-02,-3.519986343383789062e+01,1.467597091943984577e-01
2.120000000000000000e+03,1.047859936952590942e-01,-1.959393501281738281e+01,1.136307956831379140e-01
2.124000000000000000e+03,1.499848812818527222e-01,-1.647905158996582031e+01,1.154116959632456169e-01
2.128000000000000000e+03,6.125826016068458557e-02,-2.425670623779296875e+01,1.491866177274865091e-01
2.132000000000000000e+03,7.766918838024139404e-02,-2.219502449035644531e+01,1.999686510357714941e-01
2.136000000000000000e+03,1.376787424087524414e-01,-1.722266197204589844e+01,2.001099135040479426e-01
2.140000000000000000e+03,2.856628596782684326e-01,-1.088292503356933594e+01,2.129429567373735954e-01
2.144000000000000000e+03,1.504880338907241821e-01,-1.644996070861816406e+01,2.040910564245937697e-01
2.148000000000000000e+03,1.069673523306846619e-01,-1.941497611999511719e+01,2.178553490311145868e-01
2.152000000000000000e+03,4.614024236798286438e-02,-2.671840286254882812e+01,1.819135852137452880e-01
2.156000000000000000e+03,1.867047846317291260e-01,-1.457689094543457031e+01,1.622330617947850828e-01
2.160000000000000000e+03,1.576444804668426514e-01,-1.604642486572265625e+01,1.943537084771336243e-01
2.164000000000000000e+03,8.038939535617828369e-02,-2.189602279663085938e+01,2.494844250406534070e-01
2.168000000000000000e+03,2.213755697011947632e-01,-1.309740638732910156e+01,2.247494509352372938e-01
2.172000000000000000e+03,2.425063699483871460e-01,-1.230553722381591797e+01,2.249375819527082154e-01
2.176000000000000000e+03,9.860306233167648315e-02,-2.012219238281250000e+01,2.400952966497586494e-01
2.180000000000000000e+03,1.583145707845687866e-01,-1.600958251953125000e+01,2.061669204446009429e-01
2.184000000000000000e+03,1.343785673379898071e-01,-1.743339920043945312e+01,1.791934574899869126e-01
2.188000000000000000e+03,1.005285307765007019e-01,-1.995421218872070312e+01,1.734596262023470892e-01
2.192000000000000000e+03,1.464315354824066162e-01,-1.668730735778808594e+01,1.500030050590491215e-01
2.196000000000000000e+03,7.818014174699783325e-02,-2.213807106018066406e+01,1.301437929430261653e-01
2.200000000000000000e+03,7.476612180471420288e-02,-2.252590179443359375e+01,1.121923196674621259e-01
2.204000000000000000e+03,6.364347040653228760e-02,-2.392492294311523438e+01,1.132058107310261047e-01
2.208000000000000000e+03,3.658847138285636902e-02,-2.873311614990234375e+01,1.294532474359542662e-01
2.212000000000000000e+03,1.500414162874221802e-01,-1.647577667236328125e+01,1.273481852260010816e-01
2.216000000000000000e+03,1.360507160425186157e-01,-1.732598304748535156e+01,1.540996009506726272e-01
2.220000000000000000e+03,6.726825237274169922e-02,-2.344379615783691406e+01,2.100949592029402735e-01
2.224000000000000000e+03,1.589274108409881592e-01,-1.597602367401123047e+01,1.791893262133351372e-01
2.228000000000000000e+03,2.360343039035797119e-01,-1.254049777984619141e+01,1.503810221021482929e-01
2.232000000000000000e+03,3.996086865663528442e-02,-2.796730041503906250e+01,1.725811348008340351e-01
2.236000000000000000e+03,3.344049304723739624e-02,-2.951454544067382812e+01,1.734244883870579568e-01
2.240000000000000000e+03,1.463412344455718994e-01,-1.669266510009765625e+01,1.517252370271306716e-01
2.244000000000000000e+03,1.619312912225723267e-01,-1.581338405609130859e+01,1.599073904575213090e-01
2.248000000000000000e+03,1.587453037500381470e-01,-1.598598289489746094e+01,1.809039043377362876e-01
2.252000000000000000e+03,6.910429149866104126e-02,-2.320989990234375000e+01,1.532712757984256713e-01
2.256000000000000000e+03,1.082264631986618042e-01,-1.931333160400390625e+01,1.172175083645097260e-01
2.260000000000000000e+03,4.791856557130813599e-02,-2.638992309570312500e+01,9.234380285144946909e-02
2.264000000000000000e+03,3.351397439837455750e-02,-2.949548339843750000e+01,9.323801611388128630e-02
2.268000000000000000e+03,7.014944404363632202e-02,-2.307951354980468750e+01,7.622347350132814559e-02
2.272000000000000000e+03,7.228932529687881470e-02,-2.281851768493652344e+01,8.106719560997446838e-02
2.276000000000000000e+03,4.762358963489532471e-02,-2.644355773925781250e+01,1.007798875544986816e-01
2.280000000000000000e+03,6.517107039690017700e-02,-2.371890258789062500e+01,9.971286351267064085e-02
2.284000000000000000e+03,1.037271916866302490e-01,-1.968214797973632812e+01,9.520428625440652270e-02
2.288000000000000000e+03,6.634888797998428345e-02,-2.356332778930664062e+01,8.925132996137230545e-02
2.292000000000000000e+03,5.623054876923561096e-02,-2.500055313110351562e+01,1.333777468929797649e-01
2.296000000000000000e+03,2.642018347978591919e-02,-3.156128311157226562e+01,1.280888488712692286e-01
2.300000000000000000e+03,2.223417758941650391e-01,-1.305957889556884766e+01,1.423212747383240939e-01
2.304000000000000000e+03,8.488904684782028198e-02,-2.142296791076660156e+01,1.689272768461038410e-01
2.308000000000000000e+03,1.170423403382301331e-01,-1.863314056396484375e+01,1.923039143816382968e-01
2.312000000000000000e+03,1.509965509176254272e-01,-1.642066001892089844e+01,1.410341477813119027e-01
2.316000000000000000e+03,1.096837446093559265e-01,-1.919715499877929688e+01,1.397883158106392187e-01
2.320000000000000000e+03,3.972768783569335938e-02,-2.801813316345214844e+01,1.213028473116768285e-01
2.324000000000000000e+03,8.045160770416259766e-02,-2.188930511474609375e+01,1.186683687971053641e-01
2.328000000000000000e+03,5.120028182864189148e-02,-2.581455230712890625e+01,1.085613123791338147e-01
2.332000000000000000e+03,1.416129916906356812e-01,-1.697793769836425781e+01,1.403454514127514818e-01
2.336000000000000000e+03,7.368414849042892456e-02,-2.265251922607421875e+01,1.224175855070469277e-01
2.340000000000000000e+03,1.529373228549957275e-01,-1.630973052978515625e+01,1.450812640523077568e-01
2.344000000000000000e+03,1.659563370048999786e-02,-3.560012435913085938e+01,1.532410521105664336e-01
2.348000000000000000e+03,1.319244056940078735e-01,-1.759349632263183594e+01,1.811225152868081167e-01
2.352000000000000000e+03,1.706767529249191284e-01,-1.535651206970214844e+01,2.027047019548171292e-01
2.356000000000000000e+03,1.729931235313415527e-01,-1.523942375183105469e+01,2.418928245339699856e-01
2.360000000000000000e+03,2.298093587160110474e-01,-1.277264595031738281e+01,2.474498999344842964e-01
2.364000000000000000e+03,1.561769843101501465e-01,-1.612765884399414062e+01,2.177493446558020351e-01
2.368000000000000000e+03,1.517177522182464600e-01,-1.637927246093750000e+01,1.865122337160529109e-01
2.372000000000000000e+03,6.488848477602005005e-02,-2.375664710998535156e+01,1.478314543964305561e-01
2.376000000000000000e+03,6.173190847039222717e-02,-2.418980598449707031e+01,1.577639554857767357e-01
2.380000000000000000e+03,9.203507751226425171e-02,-2.072093200683593750e+01,1.680989705199276985e-01
2.384000000000000000e+03,1.915548443794250488e-01,-1.435413742065429688e+01,1.976548579033011732e-01
2.388000000000000000e+03,1.885292977094650269e-01,-1.449242401123046875e+01,1.935791871893919602e-01
2.392000000000000000e+03,1.701614707708358765e-01,-1.538277626037597656e+01,1.972999446326671180e-01
2.396000000000000000e+03,4.721507057547569275e-02,-2.651838684082031250e+01,1.847631327613426522e-01
2.400000000000000000e+03,1.052877753973007202e-01,-1.955244064331054688e+01,1.622295852470406752e-01
2.404000000000000000e+03,1.469008773565292358e-01,-1.665951156616210938e+01,1.512474303038745804e-01
2.408000000000000000e+03,1.082686781883239746e-01,-1.930994224548339844e+01,1.548054112634995316e-01
2.412000000000000000e+03,1.310449242591857910e-01,-1.765159606933593750e+01,1.704195326707499958e-01
2.416000000000000000e+03,5.988798663020133972e-02,-2.445320510864257812e+01,1.443336384214617685e-01
2.420000000000000000e+03,1.609025895595550537e-01,-1.586873912811279297e+01,1.494670770257134629e-01
2.424000000000000000e+03,5.398740991950035095e-02,-2.535414886474609375e+01,1.389267678728624555e-01
2.428000000000000000e+03,1.265531033277511597e-01,-1.795454406738281250e+01,1.362410280592389611e-01
2.432000000000000000e+03,9.350215643644332886e-02,-2.058356857299804688e+01,1.437564624669636637e-01
2.436000000000000000e+03,5.032184347510337830e-02,-2.596487045288085938e+01,2.115712672538178352e-01
2.440000000000000000e+03,1.876712739467620850e-01,-1.453204345703125000e+01,2.073878235598319852e-01
2.444000000000000000e+03,2.955320775508880615e-01,-1.058790683746337891e+01,2.101528776098121332e-01
2.448000000000000000e+03,1.116523966193199158e-01,-1.904263877868652344e+01,2.497650652783387770e-01
2.452000000000000000e+03,1.033508032560348511e-01,-1.971372222900390625e+01,2.089213471776042719e-01
2.456000000000000000e+03,1.914136409759521484e-01,-1.436054229736328125e+01,1.364444730394275274e-01
2.460000000000000000e+03,4.219297692179679871e-02,-2.749519538879394531e+01,1.293101326914879168e-01
2.464000000000000000e+03,3.738192096352577209e-02,-2.854676818847656250e+01,1.450907727869100994e-01
2.468000000000000000e+03,8.624110370874404907e-02,-2.128571510314941406e+01,1.152640912008891377e-01
2.472000000000000000e+03,1.595587283372879028e-01,-1.594158935546875000e+01,1.594140145736986647e-01
2.476000000000000000e+03,8.517613261938095093e-02,-2.139364242553710938e+01,1.564394723747973281e-01
2.480000000000000000e+03,1.994474083185195923e-01,-1.400343132019042969e+01,1.739254762788480513e-01
2.484000000000000000e+03,2.678711339831352234e-02,-3.144148063659667969e+01,1.827194686436842130e-01
2.488000000000000000e+03,1.485232412815093994e-01,-1.656411170959472656e+01,1.816826918223039267e-01
2.492000000000000000e+03,1.908814162015914917e-01,-1.438472747802734375e+01,1.362530903411692529e-01
2.496000000000000000e+03,8.148331195116043091e-02,-2.177862548828125000e+01,1.666960485848847096e-01
2.500000000000000000e+03,3.763498365879058838e-02,-2.848816680908203125e+01,1.508685315731254639e-01
2.504000000000000000e+03,1.352196931838989258e-01,-1.737920188903808594e+01,1.187847233277966180e-01
2.508000000000000000e+03,9.214834868907928467e-02,-2.071024894714355469e+01,1.208622429961429268e-01
2.512000000000000000e+03,7.660441100597381592e-02,-2.231492614746093750e+01,1.437621040128521377e-01
2.516000000000000000e+03,8.888307958841323853e-02,-2.102361869812011719e+01,1.754483474782157215e-01
2.520000000000000000e+03,1.192003488540649414e-01,-1.847444915771484375e+01,1.952216039384545854e-01
2.524000000000000000e+03,2.480806410312652588e-01,-1.210814285278320312e+01,2.052772484488075699e-01
2.528000000000000000e+03,1.625772863626480103e-01,-1.577880287170410156e+01,2.175721097497634871e-01
2.532000000000000000e+03,1.124208867549896240e-01,-1.898306083679199219e+01,2.016407983342271559e-01
2.536000000000000000e+03,1.326752603054046631e-01,-1.754420089721679688e+01,1.542218062058169914e-01
2.540000000000000000e+03,6.245575845241546631e-02,-2.408855056762695312e+01,1.632538228593633234e-01
2.544000000000000000e+03,7.918234914541244507e-02,-2.202743339538574219e+01,1.439426669498541367e-01
2.548000000000000000e+03,1.947477757930755615e-01,-1.421054935455322266e+01,1.419113673771519035e-01
2.552000000000000000e+03,4.363787174224853516e-02,-2.720272827148437500e+01,1.602241683840348319e-01
2.556000000000000000e+03,1.254401206970214844e-01,-1.803127098083496094e+01,1.607899064546181589e-01
2.560000000000000000e+03,1.276828050613403320e-01,-1.787735176086425781e+01,1.596602292491074715e-01
2.564000000000000000e+03,8.119741082191467285e-02,-2.180915641784667969e+01,1.658726861940839903e-01
2.568000000000000000e+03,1.907240599393844604e-01,-1.439189052581787109e+01,1.756514410384157066e-01
2.572000000000000000e+03,6.576557457447052002e-02,-2.364002609252929688e+01,1.900092067014061692e-01
2.576000000000000000e+03,1.602703630924224854e-01,-1.590293502807617188e+01,2.010975678771997066e-01
2.580000000000000000e+03,1.788226962089538574e-01,-1.495154762268066406e+01,1.749512764550485988e-01
2.584000000000000000e+03,1.206922456622123718e-01,-1.836641311645507812e+01,1.968142978968081269e-01
2.588000000000000000e+03,9.759546816349029541e-02,-2.021140670776367188e+01,1.766003565872879821e-01
2.592000000000000000e+03,1.436378955841064453e-01,-1.685461997985839844e+01,1.708087501800930608e-01
2.596000000000000000e+03,8.827178180217742920e-02,-2.108356285095214844e+01,2.084869993929388821e-01
2.600000000000000000e+03,1.581939905881881714e-01,-1.601620101928710938e+01,1.839733887650321364e-01
2.604000000000000000e+03,2.548956871032714844e-01,-1.187275028228759766e+01,1.960848234744360374e-01
2.608000000000000000e+03,1.028220448642969131e-02,-3.975827407836914062e+01,1.937556473503216636e-01
2.612000000000000000e+03,1.867767423391342163e-01,-1.457354450225830078e+01,2.115989930881419512e-01
2.616000000000000000e+03,7.997565716505050659e-02,-2.194084358215332031e+01,1.840715165214929783e-01
2.620000000000000000e+03,2.217489182949066162e-01,-1.308277034759521484e+01,2.347735722358982591e-01
2.624000000000000000e+03,1.568475514650344849e-01,-1.609044647216796875e+01,2.197392310562757411e-01
2.628000000000000000e+03,1.908742040395736694e-01,-1.438505554199218750e+01,2.447535631347759200e-01
2.632000000000000000e+03,1.332270056009292603e-01,-1.750815582275390625e+01,1.913620052687887985e-01
2.636000000000000000e+03,1.690724045038223267e-01,-1.543854618072509766e+01,1.842285016351077886e-01
2.640000000000000000e+03,3.157737478613853455e-02,-3.001247787475585938e+01,1.821284743532055606e-01
2.644000000000000000e+03,1.314392387866973877e-01,-1.762549972534179688e+01,1.819301312382087255e-01
2.648000000000000000e+03,1.833942681550979614e-01,-1.473228454589843750e+01,1.973797086029377423e-01
2.652000000000000000e+03,1.325205415487289429e-01,-1.755433654785156250e+01,2.125813727623130367e-01
2.656000000000000000e+03,2.241011410951614380e-01,-1.299111843109130859e+01,2.485387664020326792e-01
2.660000000000000000e+03,8.572308719158172607e-02,-2.133804321289062500e+01,2.576278637022994533e-01
2.664000000000000000e+03,2.595132887363433838e-01,-1.171680831909179688e+01,2.627098025439353890e-01
2.668000000000000000e+03,2.157680690288543701e-01,-1.332025623321533203e+01,2.310891637518015518e-01
2.672000000000000000e+03,1.506215333938598633e-01,-1.644225883483886719e+01,2.304696542393904757e-01
2.676000000000000000e+03,1.114738658070564270e-01,-1.905653762817382812e+01,1.646437903658978241e-01
2.680000000000000000e+03,8.351650089025497437e-02,-2.156455612182617188e+01,1.651683098003177419e-01
2.684000000000000000e+03,2.505288645625114441e-02,-3.202284240722656250e+01,1.618768348827650527e-01
2.688000000000000000e+03,2.176363170146942139e-01,-1.324537277221679688e+01,1.649889684661332290e-01
2.692000000000000000e+03,1.388978660106658936e-01,-1.714608955383300781e+01,1.687469241335592951e-01
2.696000000000000000e+03,1.225587502121925354e-01,-1.823311233520507812e+01,1.822318953732448288e-01
2.700000000000000000e+03,9.690169245004653931e-02,-2.027337265014648438e+01,1.290053328525324061e-01
2.704000000000000000e+03,7.308403402566909790e-02,-2.272355079650878906e+01,1.051282010866203959e-01
2.708000000000000000e+03,2.805245853960514069e-02,-3.104058265686035156e+01,9.254138507941743474e-02
2.712000000000000000e+03,5.385163053870201111e-02,-2.537602233886718750e+01,8.320334227758040269e-02
2.716000000000000000e+03,7.772667706012725830e-02,-2.218859863281250000e+01,6.533502218798066530e-02
2.720000000000000000e+03,6.364119052886962891e-02,-2.392523574829101562e+01,8.814772006564135232e-02
2.724000000000000000e+03,9.440151974558830261e-03,-4.050041961669921875e+01,1.311769609112199142e-01
2.728000000000000000e+03,1.093073636293411255e-01,-1.922701072692871094e+01,1.593836109922738553e-01
2.732000000000000000e+03,2.071143835783004761e-01,-1.367579460144042969e+01,1.841979369861881655e-01
2.736000000000000000e+03,1.781939119100570679e-01,-1.498214244842529297e+01,2.075912444844856264e-01
2.740000000000000000e+03,1.520255506038665771e-01,-1.636166763305664062e+01,2.202916381769342291e-01
2.744000000000000000e+03,9.276308864355087280e-02,-2.065249633789062500e+01,2.236313329372089653e-01
2.748000000000000000e+03,1.545439809560775757e-01,-1.621895790100097656e+01,1.908631405394298486e-01
2.752000000000000000e+03,2.190098017454147339e-01,-1.319072914123535156e+01,1.892258413439513176e-01
2.756000000000000000e+03,6.147924810647964478e-02,-2.422542762756347656e+01,1.912118642163360138e-01
2.760000000000000000e+03,1.461937725543975830e-01,-1.670142364501953125e+01,1.532238325311248428e-01
2.764000000000000000e+03,9.983696043491363525e-02,-2.001417350769042969e+01,1.151342838737591107e-01
2.768000000000000000e+03,1.923714764416217804e-02,-3.431718444824218750e+01,1.115780349126494625e-01
2.772000000000000000e+03,8.334138244390487671e-02,-2.158278656005859375e+01,9.160660477205111174e-02
2.776000000000000000e+03,4.881250113248825073e-02,-2.622937965393066406e+01,8.903669549681442197e-02
2.780000000000000000e+03,7.505897432565689087e-02,-2.249194908142089844e+01,1.088967981905764049e-01
2.784000000000000000e+03,9.068338572978973389e-02,-2.084944534301757812e+01,1.252605298103048881e-01
2.788000000000000000e+03,8.997541666030883789e-02,-2.091752243041992188e+01,1.416907823053762672e-01
2.792000000000000000e+03,1.416261792182922363e-01,-1.697712898254394531e+01,1.614357892004597839e-01
2.796000000000000000e+03,1.073342338204383850e-01,-1.938523483276367188e+01,1.707001509446860466e-01
2.800000000000000000e+03,1.453872919082641602e-01,-1.674947166442871094e+01,1.870938432102287330e-01
2.804000000000000000e+03,1.236814484000205994e-01,-1.815390777587890625e+01,1.568984498895568680e-01
2.808000000000000000e+03,1.483669281005859375e-01,-1.657325744628906250e+01,1.523398193384515320e-01
2.812000000000000000e+03,3.407538309693336487e-02,-2.935118484497070312e+01,1.509431215115995817e-01
2.816000000000000000e+03,9.109717607498168945e-02,-2.080990028381347656e+01,1.435796302296621085e-01
2.820000000000000000e+03,1.404124945402145386e-01,-1.705188560485839844e+01,1.217898066430290055e-01
2.824000000000000000e+03,9.745395928621292114e-02,-2.022401046752929688e+01,1.447653725199619101e-01
2.828000000000000000e+03,7.075532525777816772e-02,-2.300481796264648438e+01,1.470311926404164471e-01
2.832000000000000000e+03,1.159103959798812866e-01,-1.871755218505859375e+01,1.348200948038871527e-01
2.836000000000000000e+03,9.916763752698898315e-02,-2.007260131835937500e+01,1.310258445637094704e-01
2.840000000000000000e+03,9.691866487264633179e-02,-2.027185249328613281e+01,1.379686254575036575e-01
2.844000000000000000e+03,8.393949270248413086e-02,-2.152067375183105469e+01,1.351760476919874887e-01
2.848000000000000000e+03,9.548431634902954102e-02,-2.040135955810546875e+01,1.316132660843039592e-01
2.852000000000000000e+03,1.059637144207954407e-01,-1.949685668945312500e+01,1.649504199943475635e-01
2.856000000000000000e+03,8.647762238979339600e-02,-2.126192474365234375e+01,1.761078644829009165e-01
2.860000000000000000e+03,2.156598716974258423e-01,-1.332461357116699219e+01,1.679496619981622196e-01
2.864000000000000000e+03,1.236803904175758362e-01,-1.815398406982421875e+01,1.654226573383199839e-01
2.868000000000000000e+03,6.642620265483856201e-02,-2.355321121215820312e+01,1.545457777831686919e-01
2.872000000000000000e+03,9.696295857429504395e-02,-2.026788330078125000e+01,9.593373296061874500e-02
2.876000000000000000e+03,4.773604869842529297e-02,-2.642307090759277344e+01,7.545061021518451039e-02
2.880000000000000000e+03,6.893851794302463531e-03,-4.323076248168945312e+01,7.184144744436211927e-02
2.884000000000000000e+03,5.072303116321563721e-02,-2.589589691162109375e+01,6.715879701406411717e-02
2.888000000000000000e+03,5.357098579406738281e-02,-2.542140769958496094e+01,9.320530607730803663e-02
2.892000000000000000e+03,8.028416335582733154e-02,-2.190740203857421875e+01,1.283954638572194218e-01
2.896000000000000000e+03,1.405092328786849976e-01,-1.704590225219726562e+01,1.432131148699399836e-01
2.900000000000000000e+03,1.322351396083831787e-01,-1.757306289672851562e+01,2.006467964375312218e-01
2.904000000000000000e+03,1.035009548068046570e-01,-1.970111274719238281e+01,1.943150470489230230e-01
2.908000000000000000e+03,2.581398785114288330e-01,-1.176289749145507812e+01,1.800840143111086811e-01
2.912000000000000000e+03,5.773156136274337769e-02,-2.477173233032226562e+01,1.633612527865939690e-01
2.916000000000000000e+03,8.982074260711669922e-02,-2.093246650695800781e+01,1.575635822928099783e-01
2.920000000000000000e+03,7.267154008150100708e-02,-2.277271270751953125e+01,1.160365562633403208e-01
2.924000000000000000e+03,8.285064995288848877e-02,-2.163408279418945312e+01,1.179317726290267793e-01
2.928000000000000000e+03,1.102277562022209167e-01,-1.915418052673339844e+01,1.414192873545372375e-01
2.932000000000000000e+03,6.448199599981307983e-02,-2.381122970581054688e+01,1.795708407220351632e-01
2.936000000000000000e+03,1.734792292118072510e-01,-1.521505165100097656e+01,2.075504902247357619e-01
2.940000000000000000e+03,2.085608094930648804e-01,-1.361534595489501953e+01,1.846417950742951508e-01
2.944000000000000000e+03,1.825093477964401245e-01,-1.477429771423339844e+01,1.737998410181899045e-01
2.948000000000000000e+03,2.863092534244060516e-02,-3.086329269409179688e+01,1.512308628386082598e-01
2.952000000000000000e+03,2.586482092738151550e-02,-3.174581146240234375e+01,1.094829818970145530e-01
2.956000000000000000e+03,9.309241175651550293e-02,-2.062171554565429688e+01,8.910951683052446837e-02
2.960000000000000000e+03,5.986203998327255249e-02,-2.445697021484375000e+01,1.033405772844986081e-01
2.964000000000000000e+03,1.099425703287124634e-01,-1.917668151855468750e+01,1.336950571789403130e-01
2.968000000000000000e+03,7.931951433420181274e-02,-2.201239776611328125e+01,1.540913017911203220e-01
2.972000000000000000e+03,1.339822560548782349e-01,-1.745905303955078125e+01,1.651297257681760555e-01
2.976000000000000000e+03,1.657403260469436646e-01,-1.561143684387207031e+01,1.745277128712835191e-01
2.980000000000000000e+03,9.917900711297988892e-02,-2.007160377502441406e+01,1.870140018438891660e-01
2.984000000000000000e+03,1.434165835380554199e-01,-1.686801147460937500e+01,1.691334327804902005e-01
2.988000000000000000e+03,1.237935274839401245e-01,-1.814604187011718750e+01,1.766224228340723956e-01
2.992000000000000000e+03,7.029474526643753052e-02,-2.306154251098632812e+01,1.717147632053565298e-01
2.996000000000000000e+03,1.924148201942443848e-01,-1.431522941589355469e+01,1.517225135222189936e-01
3.000000000000000000e+03,8.169876784086227417e-02,-2.175569152832031250e+01,1.441518810748556589e-01
3.004000000000000000e+03,7.220762968063354492e-02,-2.282833862304687500e+01,1.376946119967462911e-01
3.008000000000000000e+03,9.682823717594146729e-02,-2.027996063232421875e+01,9.881425959216691424e-02
3.012000000000000000e+03,4.729506373405456543e-02,-2.650368499755859375e+01,9.218410443037801383e-02
3.016000000000000000e+03,5.392969399690628052e-02,-2.536344146728515625e+01,1.003827348563057914e-01
3.020000000000000000e+03,5.808329582214355469e-02,-2.471897506713867188e+01,8.628244813443029793e-02
3.024000000000000000e+03,1.014097407460212708e-01,-1.987840652465820312e+01,8.645568982166972061e-02
3.028000000000000000e+03,4.660544171929359436e-02,-2.663126754760742188e+01,9.446170234991493886e-02
3.032000000000000000e+03,4.791212081909179688e-02,-2.639109039306640625e+01,1.720902690597871099e-01
3.036000000000000000e+03,8.244573324918746948e-02,-2.167663574218750000e+01,1.872446097065898207e-01
3.040000000000000000e+03,3.345828950405120850e-01,-9.509925842285156250e+00,1.864915898835080854e-01
3.044000000000000000e+03,1.553868949413299561e-01,-1.617171287536621094e+01,2.525860505388266564e-01
3.048000000000000000e+03,4.392331466078758240e-02,-2.714609909057617188e+01,3.238001251870594177e-01
3.052000000000000000e+03,2.833292186260223389e-01,-1.095417213439941406e+01,2.453588851110398705e-01
3.056000000000000000e+03,3.360980153083801270e-01,-9.470681190490722656e+00,2.596550351360283893e-01
3.060000000000000000e+03,5.518869310617446899e-02,-2.516299819946289062e+01,2.589519232266854210e-01
3.064000000000000000e+03,2.063073217868804932e-01,-1.370970726013183594e+01,2.196848770521453997e-01
3.068000000000000000e+03,4.141895100474357605e-02,-2.765601921081542969e+01,1.878213422025308832e-01
3.072000000000000000e+03,1.434667557477951050e-01,-1.686497497558593750e+01,2.196189753453538507e-01
3.076000000000000000e+03,2.226055860519409180e-01,-1.304927825927734375e+01,1.725219675979312306e-01
3.080000000000000000e+03,1.684463918209075928e-01,-1.547076606750488281e+01,2.209945994777106071e-01
3.084000000000000000e+03,3.855588287115097046e-02,-2.827818679809570312e+01,2.046718061948689105e-01
3.088000000000000000e+03,2.140701264142990112e-01,-1.338887977600097656e+01,1.795531044715388547e-01
3.092000000000000000e+03,8.532777428627014160e-02,-2.137819290161132812e+01,1.813468273976592826e-01
3.096000000000000000e+03,1.331370919942855835e-01,-1.751401901245117188e+01,1.738027831147016533e-01
3.100000000000000000e+03,1.748353242874145508e-01,-1.514741706848144531e+01,1.530396560344185752e-01
3.104000000000000000e+03,1.168529503047466278e-02,-3.864720535278320312e+01,1.631762735671458686e-01
3.108000000000000000e+03,1.401154398918151855e-01,-1.707028007507324219e+01,1.326284786874549482e-01
3.112000000000000000e+03,1.214326620101928711e-01,-1.831328964233398438e+01,1.107360132709359485e-01
3.116000000000000000e+03,2.433110214769840240e-02,-3.227676391601562500e+01,1.331051134878026287e-01
3.120000000000000000e+03,9.685812890529632568e-02,-2.027727890014648438e+01,1.288181054864608044e-01
3.124000000000000000e+03,9.136018157005310059e-02,-2.078486251831054688e+01,1.249439176578038269e-01
3.128000000000000000e+03,1.248458549380302429e-01,-1.807251739501953125e+01,1.558432287482389433e-01
